|audio_array|sr|text|duration|count_words|median_pitch|db_voice_volume|db_noise_level
3795|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -5.03540039e-03
 -6.10351562e-03 -4.42504883e-03]"|16000|салют фильмы с юрием борисовым две тысячи восемнадцатый год|4.44|9|219.14499510693395|-8.712372|-45.588347031227855
5402|"[ 0.00335693  0.00378418  0.0032959  ... -0.00894165  0.00143433
  0.00839233]"|16000|трансляция футбольного матча кристал пэлас против арсенал|5.258|7|194.69288420553107|-22.43817|-55.94694599028442
4857|[0. 0. 0. ... 0. 0. 0.]|16000|хочу продать иностранную валюту австралийские доллары стерлингов сколько это в российских рублях|7.16|12|197.0629961412723|-18.032793|-34.60993028857657
325|"[ 0.          0.          0.         ... -0.00012207 -0.00018311
 -0.00012207]"|16000|гений пятнадцатая серия|3.88|3|192.13302265082515|-18.352392|-37.6003551975278
3408|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|какой курс от двухсот тысяч российских рублей|4.8|7|218.1487982745172|-23.482414|-41.72026980628586
1465|"[-3.05175781e-05 -9.15527344e-05 -2.44140625e-04 ...  1.67846680e-03
  1.64794922e-03  1.19018555e-03]"|16000|кино падение ордена сезон три серия двадцать один|4.18|8|183.46391211462625|-13.781269|-41.53384558727252
2679|"[-0.00018311 -0.00018311 -0.00024414 ... -0.00497437  0.0189209
  0.02258301]"|16000|в твоем каталоге есть новый фильм в жанре мультфильм|2.64|9|180.4148156207879|-8.698263|-68.1259201617207
3232|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  2.44140625e-03
  2.47192383e-03  2.59399414e-03]"|16000|восемь подруг оушена|3.56|3|189.0576600062633|-24.260878|-47.25586437695347
5025|"[-6.10351562e-05 -3.05175781e-05  0.00000000e+00 ... -3.35693359e-04
 -1.67846680e-03 -9.46044922e-04]"|16000|киноха около футбола|2.3|3|203.623891572592|-14.695038|-47.86416802822929
2049|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.22070312e-04
 -1.52587891e-04 -3.05175781e-05]"|16000|покажи на смотрешке передачу здоровое тв|2.45|6|175.62856004888084|-14.50373|-61.67542871655613
2265|[0.         0.         0.         ... 0.00033569 0.00030518 0.00030518]|16000|поставь на смотрешке телеканал его тв|2.325|6|195.65302777200188|-9.488467|-58.95936156215989
3404|"[ 0.00338745  0.00326538  0.00091553 ... -0.01254272 -0.01071167
 -0.00723267]"|16000|продать триста пятьдесят шесть украинских гривен|3.58|6|182.2959188629109|-10.972497|-36.78628853183235
2262|"[ 0.          0.          0.         ... -0.00311279 -0.00292969
 -0.0020752 ]"|16000|кто проживал на дне океана|3.0414375|5|187.72772881239223|-15.020883|-48.28476083246316
4723|"[ 3.05175781e-05 -3.05175781e-05 -9.15527344e-05 ...  1.43432617e-03
  1.61743164e-03  1.09863281e-03]"|16000|ты можешь показать часть тридцать сезона четыре живая мишень|4.92225|9|180.4254705067578|-13.556806|-43.35587154078419
998|"[ 0.          0.          0.         ... -0.00408936 -0.00375366
 -0.00482178]"|16000|убить смучи вруби|2.9485625|3|184.6197955677701|-14.224205|-50.64349816905049
1748|"[ 0.          0.          0.         ... -0.00848389 -0.00964355
 -0.00869751]"|16000|посмотреть фильмы российские две тысячи двадцатого года|6.62|7|168.06319282763167|-15.5165|-50.98647136253238
573|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.88281250e-04
  9.15527344e-05  7.01904297e-04]"|16000|у тебя будет похититель елок|4.34|5|218.3902815769531|-24.932577|-46.48096551121658
1020|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.15527344e-05
 -6.10351562e-05 -9.15527344e-05]"|16000|жар птица на смотрешке|1.715|4|185.3766963533687|-16.1944|-53.747640993637965
5896|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.52587891e-04
 1.83105469e-04 9.15527344e-05]"|16000|сверхъестественное первый сезон двадцать третий эпизод|3.58|6|218.35532080320175|-9.091538|-30.51292549945213
5294|"[ 0.00689697  0.00500488  0.00473022 ... -0.00088501  0.00054932
  0.00094604]"|16000|четыре восемьсот два семьсот семнадцать семьдесят ноль тринадцать|7.04|8|180.2161492303108|-12.907871|-49.19686559798576
168|"[-0.02813721 -0.01196289 -0.00979614 ...  0.00054932  0.00183105
  0.00222778]"|16000|какое положение у западной сибири окраинное пограничное центральное|8.384|8|190.7891211932028|-18.97181|-37.5185884594267
917|"[ 0.          0.          0.         ... -0.00036621 -0.00048828
 -0.00054932]"|16000|закажи печень свиная килограмм с доставкой на дом улица горбунова одиннадцать два сорок два|10.88|14|194.0833874877016|-14.826643|-36.63947360954074
1838|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.22070312e-04
 9.15527344e-05 6.10351562e-05]"|16000|индийское кино на смотрешке|2.025|4|215.96808728131023|-12.88691|-56.26218477371435
1826|"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -9.15527344e-05
 -9.15527344e-05 -1.22070312e-04]"|16000|тнт на смотрешке|1.175|3|174.00254490687195|-16.42745|-54.221614123225365
5607|"[-3.05175781e-05  3.05175781e-05  0.00000000e+00 ...  5.49316406e-04
 -1.46484375e-03  1.52587891e-03]"|16000|покажи киношку драконий жемчуг эволюция|5.18|5|220.4604385105776|-15.029401|-38.05812755492211
176|"[ 0.          0.          0.         ... -0.00018311 -0.00021362
 -0.00024414]"|16000|хочу посмотреть на смотрешке рубль тв|2.635|6|186.70553181062303|-9.201469|-57.0121055586029
548|[0.         0.         0.         ... 0.00418091 0.00515747 0.00402832]|16000|у тебя в запасе есть забавные игры|4.92|7|202.25140741495832|-19.778564|-53.38566539627912
5670|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.35693359e-04
 -4.88281250e-04 -9.15527344e-05]"|16000|врубай на телевизоре телеканал дискавери|4.38|5|191.50578495151095|-14.851691|-42.642231563439005
4977|"[0.00000000e+00 3.05175781e-05 0.00000000e+00 ... 1.03759766e-03
 2.41088867e-03 1.80053711e-03]"|16000|фильм гая ричи где ищут алмаз который украли|6.96|8|196.41736894033176|-13.912066|-35.42401244494021
7|"[ 0.00000000e+00  3.05175781e-05  3.05175781e-05 ... -1.22070312e-04
 -1.52587891e-04 -1.83105469e-04]"|16000|у тебя есть заклятые друзья|4.18|5|186.16108778825532|-21.13989|-34.40165309328698
3603|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|пополнение счета через банкомат|3.4|4|180.23099824189225|-20.710857|-36.0881208888326
2894|"[-0.03216553 -0.04013062 -0.04345703 ... -0.01763916 -0.01470947
 -0.01068115]"|16000|у тебя будет кинище в стилистике блокбастер|4.356|7|185.20159302491305|-16.154202|-57.62332704551718
4666|"[-0.00131226 -0.0010376  -0.00109863 ... -0.00167847 -0.01480103
 -0.01681519]"|16000|ты мне найдешь блум ларсен|2.574|5|212.1425920336141|-12.718904|-58.42962903277971
4211|"[ 6.10351562e-05  6.10351562e-05  3.05175781e-05 ... -2.56347656e-03
 -2.71606445e-03 -3.35693359e-03]"|16000|сезон двенадцать сериал пациенты эпизод тридцать|5.588|6|185.8557249936804|-15.434075|-57.10724473080596
2529|"[ 0.          0.          0.         ... -0.00289917 -0.00234985
 -0.0017395 ]"|16000|фото сибирский колледж транспорта и строительства|4.04|6|217.48499490978892|-18.687056|-35.61657116974532
6125|[0.         0.         0.         ... 0.00061035 0.00061035 0.00045776]|16000|джой рик и морти смотреть|2.1|5|197.6875340812961|-18.333805|-45.62819324586584
5159|"[ 0.          0.          0.         ... -0.00161743 -0.00152588
 -0.00125122]"|16000|покажи мне сериал упражнения в прекрасном|5.247625|6|226.94490578512296|-16.257751|-52.73546678575129
3172|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.15527344e-05
 1.22070312e-04 1.22070312e-04]"|16000|поставь фильмик вверх|2.14|3|205.72359902039324|-15.952316|-40.28821602039892
4100|"[ 0.          0.          0.         ... -0.00668335 -0.00820923
 -0.00695801]"|16000|установите пожалуйста будильник в моем номере|3.12|6|195.57836716755045|-11.4153|-37.960908701387886
4256|[0. 0. 0. ... 0. 0. 0.]|16000|салют ввп нигерия на душу населения|5.46|6|188.1178882028213|-21.408083|-36.62234972448318
343|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
  3.05175781e-04  3.05175781e-04]"|16000|запусти шальная пуля|4.14|3|203.36240074313915|-18.904703|-37.13152743830174
663|"[ 0.          0.          0.         ... -0.0005188   0.00082397
  0.00097656]"|16000|включи глупый и бессмысленный жест|2.902125|5|211.71711877774524|-13.174388|-36.83358384034759
5475|"[-3.96728516e-04 -3.05175781e-05  4.57763672e-04 ... -1.70898438e-03
 -2.10571289e-03 -1.49536133e-03]"|16000|сезон один фильм тайны смолвиля|4.68|5|181.6828168873592|-16.118132|-43.445481907533605
2649|[0.         0.         0.         ... 0.00100708 0.00097656 0.00064087]|16000|алиса найди четвертый сезон сериала стрела|4.54|6|195.937133232233|-18.654194|-34.37029232196097
327|[0.         0.         0.         ... 0.00015259 0.00015259 0.00018311]|16000|включи мне серию двадцать семь первого сезона чужестранка|4.48|8|211.00562901941777|-11.294468|-45.931506863595736
4695|"[-0.01092529 -0.01235962 -0.01104736 ... -0.00057983 -0.00088501
 -0.00073242]"|16000|в твоем каталоге есть настоящий детектив|2.244|6|192.39480652633324|-8.915591|-62.29444353359564
2950|"[3.05175781e-05 3.05175781e-05 0.00000000e+00 ... 7.08007812e-03
 7.84301758e-03 5.67626953e-03]"|16000|киношка агент под прикрытием|2.16|4|196.89739957977403|-11.344792|-44.31020642167961
2363|"[-3.05175781e-05 -6.10351562e-05 -3.05175781e-05 ...  1.40380859e-03
  1.77001953e-03  1.15966797e-03]"|16000|серия одиннадцать сезон два воронины|3.52|5|203.79498154331213|-16.333107|-36.04248049439461
1298|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.83105469e-04
 -1.52587891e-04 -6.10351562e-05]"|16000|джой поставь таймер на двадцать десять|2.86|6|223.69934372161063|-21.65906|-41.78803856438052
3624|[0.         0.         0.         ... 0.00057983 0.0007019  0.00082397]|16000|ты часть девять|2.298375|3|172.6644235795455|-12.471661|-55.315418247865374
2512|"[3.05175781e-05 3.05175781e-05 0.00000000e+00 ... 6.71386719e-04
 6.10351562e-04 9.15527344e-04]"|16000|хочу посмотреть канал россия|2.98|4|205.24528238224963|-16.591566|-49.44609361118785
2737|[0.         0.         0.         ... 0.00048828 0.00061035 0.00030518]|16000|продать китайские юани сегодня цена в сбербанке|5.2|7|206.3351071153688|-16.762077|-38.00087354077819
5932|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -6.10351562e-05 -3.05175781e-05]"|16000|найти калейдосоп на смотрешке|2.315|4|187.51192392994173|-17.189674|-52.14650792461769
1889|"[ 0.          0.          0.         ... -0.00613403 -0.0065918
 -0.00717163]"|16000|можешь показать на телевизоре телеканал нтв сериал|5.1311875|7|202.98353538645387|-12.909242|-49.246494667533234
606|[0.         0.         0.         ... 0.00827026 0.00805664 0.00784302]|16000|найди футбол на тв|2.2751875|4|198.19632625727027|-17.50684|-56.143074841593176
162|"[-0.00201416 -0.00131226 -0.00097656 ...  0.00042725  0.0017395
  0.00048828]"|16000|пополни счет верхоплюев|3.18|3|172.31717988394337|-19.650713|-34.85583395843062
3005|"[-3.05175781e-05 -1.83105469e-04 -6.40869141e-04 ...  2.74658203e-04
  1.83105469e-04  1.83105469e-04]"|16000|найди мне мультфильм холодное сердце|4.08|5|209.70000971246856|-16.022173|-33.10657256286272
736|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
  6.10351562e-05  1.52587891e-04]"|16000|покажи проблема роста|2.0|3|217.8096715260241|-9.107825|-46.28497189925396
782|"[-3.05175781e-05  0.00000000e+00  3.05175781e-05 ...  1.89208984e-03
  1.58691406e-03  5.49316406e-04]"|16000|можешь включить ленту реальная белка|3.645125|5|196.82443584673263|-15.99045|-48.51785624522166
1992|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.44140625e-04
 -1.22070312e-04 -6.10351562e-05]"|16000|сбер какая валюта в маниле|2.76|5|212.52148415158624|-18.93843|-41.994831146676034
